system_ind,typology
0028000000000002160d,MUR/LWAL/DNO
0028000000000000cb0f,MR/LWAL/DNO
0028000000000000cb15,MCF/LWAL/DNO
00280000000000009d7e,MUR/LWAL/DNO
"00280000000000009d90",MUR/LWAL/DNO
0028000000000001f6b3,MUR/LWAL/DNO
0028000000000001f6c5,MUR/LWAL/DNO
00280000000000009df5,MUR/LWAL/DNO
00280000000000009e1b,MUR/LWAL/DNO
"00280000000000009e28",CR/LFINF/DNO
0028000000000002a7b9,CR/LFINF/DUC
002800000000000060a5,MUR/LWAL/DNO
002800000000000060c5,CR/LFINF/DNO
0028000000000002a7e8,MUR/LWAL/DNO
002800000000000060ed,MCF/LWAL/DNO
"00280000000000006108",MUR/LWAL/DNO
0028000000000002a81c,CR/LFINF/DNO
0028000000000003aacb,MUR/LWAL/DNO
0028000000000001488a,MUR/LWAL/DNO
0028000000000003aaf6,CR/LFINF/DNO
0028000000000003ab34,MUR/LWAL/DNO
0028000000000003ab67,CR/LFINF/DNO
00280000000000038a70,MUR/LWAL/DNO
0028000000000001d74c,MCF/LWAL/DUC
00280000000000038a95,MUR/LWAL/DNO
00280000000000038a9b,MUR/LWAL/DNO
00280000000000038aa9,MUR/LWAL/DNO
0028000000000000326e,MUR/LWAL/DNO
0028000000000000329c,MCF/LWAL/DUC
0028000000000002881d,MUR/LWAL/DNO
"00280000000000028826",MUR/LWAL/DNO
002800000000000032f6,MUR/LWAL/DNO
"00280000000000003304",MUR/LWAL/DNO
0028000000000003347d,MUR/LWAL/DNO
002800000000000334a3,MUR/LWAL/DNO
002800000000000334b8,MUR/LWAL/DNO
002800000000000334de,MUR/LWAL/DNO
00280000000000019aee,MUR/LWAL/DNO
00280000000000035f59,MUR/LWAL/DNO
00280000000000035f81,MUR/LWAL/DNO
00280000000000035f94,MUR/LWAL/DNO
00280000000000035f9b,MUR/LWAL/DNO
"00280000000000000534",MUR/LWAL/DNO
0028000000000000055b,MUR/LWAL/DNO
0028000000000000056f,CR/LFINF/DNO
0028000000000000057a,MUR/LWAL/DNO
0028000000000002678f,MUR/LWAL/DNO
"00280000000000000599",MUR/LWAL/DNO
002800000000000113f4,MUR/LWAL/DNO
002800000000000247c2,CR/LFINF/DUC
"00280000000000011458",CR/LFINF/DNO
"00280000000000011496",MUR/LWAL/DNO
"00280000000000024833",MUR/LWAL/DNO
"00280000000000030800",MUR/LWAL/DNO
"00280000000000030869",CR/LFINF/DNO
"00280000000000030874",CR/LFINF/DUC
0028000000000000b969,CR/LFINF/DNO
0028000000000000b983,MUR/LWAL/DNO
00280000000000020a38,MUR/LWAL/DNO
00280000000000020a71,CR/LFINF/DUC
0028000000000000b9e6,MUR/LWAL/DNO
0028000000000000e6f0,MCF/LWAL/DNO
"00280000000000022913",MR/LWAL/DNO
0028000000000000e73d,MCF/LWAL/DUC
"0028000000000000e749",CR/LFINF/DUC
00280000000000015b8d,CR/LFINF/DUC
0028000000000002da45,MUR/LWAL/DNO
0028000000000002da59,MUR/LWAL/DNO
0028000000000002da8f,CR/LFINF/DUC
0028000000000003a7db,CR/LFINF/DUC
0028000000000003a7dd,MUR/LWAL/DNO
0028000000000003a807,CR/LFINF/DNO
00280000000000007b13,MUR/LWAL/DNO
00280000000000007b8b,MUR/LWAL/DNO
00280000000000007b8f,MUR/LWAL/DNO
00280000000000007ba2,CR/LFINF/DNO
0028000000000002bad0,CR/LFINF/DUC
00280000000000029b3c,CR/LFINF/DNO
00280000000000004e5b,MUR/LWAL/DNO
"00280000000000004e73",MUR/LWAL/DNO
"00280000000000004e99",MUR/LWAL/DNO
00280000000000004eba,MUR/LWAL/DNO
0028000000000001cd65,MUR/LWAL/DNO
0028000000000001cd72,MUR/LWAL/DNO
00280000000000037cdd,MUR/LWAL/DNO
"00280000000000037d02",CR/LFINF/DNO
"00280000000000037d28",MUR/LWAL/DNO
0028000000000001cdd5,CR/LFINF/DUC
"00280000000000013070",MUR/LWAL/DNO
00280000000000025bed,MUR/LWAL/DNO
"002800000000000020d3",MUR/LWAL/DNO
00280000000000027b43,MUR/LWAL/DNO
00280000000000027b6a,MUR/LWAL/DNO
"00280000000000002169",CR/LFINF/DNO
0028000000000000217e,MUR/LWAL/DNO
"00280000000000002188",MUR/LWAL/DNO
"00280000000000002189",CR/LFINF/DUC
00280000000000027bbe,MUR/LWAL/DNO
0028000000000001036e,CR/LFINF/DNO
"00280000000000010382",CR/LFINF/DUC
"00280000000000010384",MUR/LWAL/DNO
002800000000000103aa,MUR/LWAL/DNO
002800000000000103cf,CR/LFINF/DNO
002800000000000322da,CR/LFINF/DNO
"00280000000000032321",CR/LFINF/DNO
0028000000000003236e,MUR/LWAL/DNO
"00280000000000032394",CR/LFINF/DNO
0028000000000002c739,CR/LFINF/DNO
0028000000000002c79c,MUR/LWAL/DNO
0028000000000002c7e4,MUR/LWAL/DNO
0028000000000002f5a4,MUR/LWAL/DNO
00280000000000016ef2,MR/LWAL/DNO
0028000000000002f60d,MUR/LWAL/DNO
0028000000000000d6cc,MUR/LWAL/DNO
00280000000000021de1,MUR/LWAL/DNO
0028000000000000d6d1,MUR/LWAL/DNO
0028000000000000d6e6,MUR/LWAL/DNO
0028000000000000d6f8,MUR/LWAL/DNO
"0028000000000000d704",CR/LFINF/DNO
"00280000000000000001",CR/LDUAL/DUC
"0028000000000000d716",MUR/LWAL/DNO
"0028000000000000d731",CR/LFINF/DUC
"0028000000000000d747",MUR/LWAL/DNO
"0028000000000000d748",MUR/LWAL/DNO
"00280000000000021e53",MUR/LWAL/DNO
"0028000000000000d757",CR/LFINF/DNO
0028000000000000d76a,MUR/LWAL/DNO
"002800000000000069e6",MUR/LWAL/DNO
002800000000000069f8,CR/LFINF/DNO
00280000000000006a2f,MR/LWAL/DNO
00280000000000006a3d,CR/LFINF/DUC
00280000000000006a61,MUR/LWAL/DNO
00280000000000006a64,MUR/LWAL/DNO
00280000000000006a6b,MUR/LWAL/DNO
00280000000000006a91,MUR/LWAL/DNO
"00280000000000020052",MUR/LWAL/DNO
0028000000000000abaf,MUR/LWAL/DNO
0028000000000000abd2,MUR/LWAL/DNO
0028000000000000abdd,MUR/LWAL/DNO
0028000000000000ac01,MUR/LWAL/DNO
00280000000000003cf8,MUR/LWAL/DNO
00280000000000028f87,MUR/LWAL/DNO
00280000000000028fad,MUR/LWAL/DNO
00280000000000036b5b,MCF/LWAL/DUC
0028000000000001c16c,MUR/LWAL/DNO
00280000000000036bc6,MCF/LWAL/DUC
00280000000000036bcb,MUR/LWAL/DNO
00280000000000036bf5,MUR/LWAL/DNO
00280000000000036bfd,MUR/LWAL/DNO
"00280000000000039889",MUR/LWAL/DNO
0028000000000003989e,MUR/LWAL/DNO
002800000000000398cd,MUR/LWAL/DNO
"0028000000000001e183",MUR/LWAL/DNO
"00280000000000039907",MUR/LWAL/DNO
"00280000000000039912",MUR/LWAL/DNO
"00280000000000039923",MUR/LWAL/DNO
"00280000000000039928",CR/LFINF/DUC
0028000000000003992a,MUR/LWAL/DNO
0028000000000003992e,MUR/LWAL/DNO
0028000000000001a10f,MUR/LWAL/DNO
00280000000000033e5b,MCF/LWAL/DNO
"00280000000000033e62",MUR/LWAL/DNO
"00280000000000033e80",CR/LFINF/DNO
00280000000000033ec1,CR/LFINF/DUC
0028000000000000103a,MUR/LWAL/DNO
0028000000000000105f,MUR/LWAL/DNO
00280000000000026fc8,MCF/LWAL/DNO
002800000000000010db,MUR/LWAL/DNO
002800000000000010de,MUR/LWAL/DNO
00280000000000026fe8,CR/LFINF/DNO
002800000000000181c4,MUR/LWAL/DNO
0028000000000003111c,CR/LFINF/DNO
0028000000000003112a,MUR/LWAL/DNO
0028000000000003114e,CR/LFINF/DNO
0028000000000000f529,MUR/LWAL/DNO
"00280000000000012073",MUR/LWAL/DNO
002800000000000120b4,CR/LFINF/DUC
"002800000000000120d3",MUR/LWAL/DNO
002800000000000120f0,MUR/LWAL/DNO
"00280000000000012119",CR/LFINF/DNO
0028000000000001213f,CR/LWAL/DUC
002800000000000250fb,MUR/LWAL/DNO
0028000000000002e3ae,MUR/LWAL/DNO
"00280000000000016259",MUR/LWAL/DNO
0028000000000002e3e4,MUR/LWAL/DNO
0028000000000002e3f8,CR/LFINF/DNO
"0028000000000002e421",MUR/LWAL/DNO
"0028000000000002e430",MUR/LWAL/DNO
"0028000000000002e449",MUR/LWAL/DNO
002800000000000162b2,CR/LFINF/DNO
0028000000000000c7f2,CR/LFINF/DNO
0028000000000000c823,MUR/LWAL/DNO
0028000000000000c842,MUR/LWAL/DNO
"00280000000000021438",MUR/LWAL/DNO
0028000000000002143e,MUR/LWAL/DNO
0028000000000002c1ab,MUR/LWAL/DNO
"002800000000000085d7",CR/LFINF/DNO
002800000000000085dc,CR/LFINF/DUC
002800000000000085f5,MUR/LWAL/DNO
00280000000000009ab0,CR/LFINF/DNO
00280000000000009ab7,MUR/LWAL/DNO
00280000000000009abb,CR/LDUAL/DUC
0028000000000001f4a2,MUR/LWAL/DNO
"0028000000000001d452",MUR/LWAL/DNO
"00280000000000038675",CR/LFINF/DNO
002800000000000386a3,MUR/LWAL/DNO
"00280000000000028405",MUR/LWAL/DNO
00280000000000002da8,MUR/LWAL/DNO
"00280000000000028448",MUR/LWAL/DNO
00280000000000002dc9,MUR/LWAL/DNO
00280000000000002dca,MUR/LWAL/DNO
"00280000000000028485",MUR/LWAL/DNO
0028000000000002a34c,MUR/LWAL/DNO
002800000000000059bb,MUR/LWAL/DNO
0028000000000002a372,MUR/LWAL/DNO
00280000000000005a2d,MUR/LWAL/DNO
0028000000000003592b,MUR/LWAL/DNO
"00280000000000035933",MUR/LWAL/DNO
0028000000000003595b,MUR/LWAL/DNO
"00280000000000035972",MUR/LWAL/DNO
"00280000000000035992",CR/LFINF/DUC
002800000000000359a6,CR/LFINF/DUC
0028000000000000026d,MUR/LWAL/DNO
002800000000000002be,MUR/LWAL/DNO
002800000000000265a9,MUR/LWAL/DNO
002800000000000265b9,MCF/LWAL/DNO
00280000000000032ce0,CR/LFINF/DNO
"00280000000000019572",MUR/LWAL/DNO
"00280000000000011198",MUR/LWAL/DNO
002800000000000111c7,MUR/LWAL/DNO
"00280000000000011202",MUR/LWAL/DNO
0028000000000001121e,CR/LFINF/DUC
0028000000000003003e,MUR/LWAL/DNO
0028000000000003005a,MUR/LWAL/DNO
002800000000000300a3,CR/LFINF/DNO
002800000000000300a6,CR/LWAL/DUC
0028000000000000e30b,MCF/LWAL/DNO
0028000000000001567b,MUR/LWAL/DNO
0028000000000001569b,MUR/LWAL/DNO
"0028000000000002d342",CR/LFINF/DNO
0028000000000001e7a4,MUR/LWAL/DNO
0028000000000003a19e,MUR/LWAL/DNO
0028000000000001e7c4,MUR/LWAL/DNO
0028000000000003a1ec,MUR/LWAL/DNO
0028000000000003a200,MUR/LWAL/DNO
0028000000000003a210,CR/LFINF/DUC
0028000000000000b560,MUR/LWAL/DNO
0028000000000000b596,MUR/LWAL/DNO
002800000000000075bc,MCF/LWAL/DNO
0028000000000000762d,MUR/LWAL/DNO
"00280000000000007676",CR/LFINF/DNO
"00280000000000007698",CR/LFINF/DNO
0028000000000002b748,CR/LFINF/DNO
00280000000000004b5c,MUR/LWAL/DNO
00280000000000004b7a,CR/LFINF/DUC
00280000000000004b9e,CR/LFINF/DNO
002800000000000299b4,MUR/LWAL/DNO
002800000000000299b6,MUR/LWAL/DNO
00280000000000004bd1,CR/LFINF/DNO
00280000000000004bd5,CR/LFINF/DNO
"00280000000000037529",MUR/LWAL/DNO
0028000000000001c824,MUR/LWAL/DNO
0028000000000003755c,MUR/LWAL/DNO
"00280000000000037573",MCF/LWAL/DUC
0028000000000001c844,MUR/LWAL/DNO
0028000000000003758b,MUR/LWAL/DNO
002800000000000375a1,MUR/LWAL/DNO
00280000000000001e6f,MUR/LWAL/DNO
0028000000000002795e,CR/LFINF/DNO
00280000000000001e7e,CR/LFINF/DNO
"00280000000000027989",MUR/LWAL/DNO
0028000000000002798c,MUR/LWAL/DNO
00280000000000001ec9,MUR/LWAL/DNO
00280000000000001ecf,MUR/LWAL/DNO
00280000000000001ee7,MUR/LWAL/DNO
002800000000000279c6,MUR/LWAL/DNO
00280000000000001f03,CR/LWAL/DUC
0028000000000001a896,MUR/LWAL/DNO
002800000000000348db,MUR/LWAL/DNO
0028000000000003491d,MUR/LWAL/DNO
"00280000000000034939",MUR/LWAL/DNO
"00280000000000034946",MUR/LWAL/DNO
0028000000000000fe89,MUR/LWAL/DNO
"00280000000000023956",MUR/LWAL/DNO
0028000000000000ff56,CR/LFINF/DNO
00280000000000012bfe,CR/LFINF/DNO
00280000000000012c11,MUR/LWAL/DNO
00280000000000012c2c,CR/LFINF/DNO
00280000000000012c33,CR/LFINF/DNO
00280000000000012c48,MUR/LWAL/DNO
00280000000000012c5d,MUR/LWAL/DNO
00280000000000031d4b,MUR/LWAL/DNO
00280000000000031d5e,MUR/LWAL/DNO
00280000000000016b39,MUR/LWAL/DNO
00280000000000016b66,MUR/LWAL/DNO
0028000000000002f0e1,CR/LFINF/DNO
"0028000000000000d078",MUR/LWAL/DNO
0028000000000000d09b,MUR/LWAL/DNO
0028000000000000d0b6,MUR/LWAL/DNO
00280000000000021a05,MUR/LWAL/DNO
0028000000000002acd7,MUR/LWAL/DNO
"002800000000000067d4",CR/LFINF/DNO
002800000000000067f2,CR/LFINF/DNO
00280000000000014cde,MUR/LWAL/DNO
00280000000000014ce7,MUR/LWAL/DNO
0028000000000002c538,CR/LFINF/DNO
"00280000000000014d16",CR/LWAL/DUC
0028000000000002c563,CR/LFINF/DNO
0028000000000002c564,MUR/LWAL/DNO
0028000000000000a359,MUR/LWAL/DNO
00280000000000028c5b,MUR/LWAL/DNO
"00280000000000039092",MUR/LWAL/DNO
0028000000000003909d,CR/LFINF/DUC
002800000000000390bb,MUR/LWAL/DNO
0028000000000001dbb8,MUR/LWAL/DNO
002800000000000390f1,CR/LFINF/DNO
"00280000000000039125",CR/LFINF/DUC
"00280000000000039128",MUR/LWAL/DNO
"00280000000000039130",MUR/LWAL/DNO
00280000000000000bbd,MUR/LWAL/DNO
00280000000000000bc4,MUR/LWAL/DNO
00280000000000000c4b,MUR/LWAL/DNO
00280000000000000c76,MUR/LWAL/DNO
00280000000000000c77,CR/LFINF/DNO
00280000000000026ce6,CR/LFINF/DNO
"00280000000000033900",MUR/LWAL/DNO
"00280000000000033975",CR/LFINF/DNO
"00280000000000033982",MUR/LWAL/DNO
0028000000000003658c,MUR/LWAL/DNO
0028000000000001bd58,MUR/LWAL/DNO
002800000000000365af,MUR/LWAL/DNO
002800000000000365b9,MUR/LWAL/DNO
002800000000000365c8,MCF/LWAL/DNO
"002800000000000365e3",MUR/LWAL/DNO
0028000000000001bd83,CR/LFINF/DUC
"00280000000000030e78",MR/LWAL/DNO
00280000000000030e7c,CR/LFINF/DNO
"00280000000000030e84",MUR/LWAL/DNO
00280000000000011a5a,MUR/LWAL/DNO
00280000000000024c26,MUR/LWAL/DNO
00280000000000011a7a,MCF/LWAL/DNO
00280000000000011a7e,CR/LFINF/DNO
00280000000000011a9b,MUR/LWAL/DNO
00280000000000011acd,MUR/LWAL/DNO
00280000000000011afc,CR/LFINF/DNO
00280000000000011b02,CR/LFINF/DNO
0028000000000002e0b7,MUR/LWAL/DNO
0028000000000001606c,CR/LFINF/DNO
"0028000000000002e120",MUR/LWAL/DNO
002800000000000160bd,MUR/LWAL/DNO
0028000000000000bfbb,MR/LWAL/DNO
0028000000000000bfc8,MUR/LWAL/DNO
"00280000000000020e96",MUR/LWAL/DNO
0028000000000000ecbf,MUR/LWAL/DNO
0028000000000000ed2c,CR/LFINF/DNO
0028000000000000ed45,MUR/LWAL/DNO
0028000000000000ed47,MUR/LWAL/DNO
"00280000000000022d67",MUR/LWAL/DNO
0028000000000000ed75,CR/LFINF/DNO
0028000000000000811c,CR/LFINF/DUC
0028000000000002bec5,MUR/LWAL/DNO
0028000000000002bee7,MUR/LWAL/DNO
0028000000000002bef3,MUR/LWAL/DNO
"00280000000000009427",CR/LFINF/DUC
0028000000000000943b,MUR/LWAL/DNO
0028000000000000945f,MCF/LWAL/DNO
0028000000000001f035,MUR/LWAL/DNO
"00280000000000009486",MCF/LWAL/DNO
0028000000000000949a,MUR/LWAL/DNO
"00280000000000038002",CR/LFINF/DNO
"00280000000000038073",CR/LDUAL/DUC
0028000000000003808e,CR/LFINF/DNO
0028000000000000552b,MUR/LWAL/DNO
0028000000000002a066,MUR/LWAL/DNO
0028000000000000558c,CR/LFINF/DNO
0028000000000000559c,MUR/LWAL/DNO
0028000000000002a07c,CR/LFINF/DNO
002800000000000055a7,CR/LFINF/DNO
002800000000000353be,MUR/LWAL/DNO
0028000000000001b0f7,MCF/LWAL/DNO
"00280000000000035417",MUR/LWAL/DNO
0028000000000003541c,MUR/LWAL/DNO
0028000000000001b121,CR/LFINF/DUC
"00280000000000035457",CR/LWAL/DUC
"00280000000000013659",MUR/LWAL/DNO
0028000000000001366c,CR/LFINF/DNO
0028000000000001367c,CR/LFINF/DNO
002800000000000136a1,MUR/LWAL/DNO
0028000000000002603e,MUR/LWAL/DNO
"00280000000000002749",CR/LFINF/DNO
"00280000000000002757",MUR/LWAL/DNO
002800000000000027a0,MUR/LWAL/DNO
"00280000000000019371",MUR/LWAL/DNO
00280000000000032a3f,CR/LFINF/DNO
0028000000000001939d,MUR/LWAL/DNO
00280000000000032a93,CR/LFINF/DUC
0028000000000001095b,MUR/LWAL/DNO
002800000000000109b8,CR/LFINF/DNO
002800000000000109ce,MUR/LWAL/DNO
"002800000000000109d4",CR/LFINF/DNO
002800000000000109db,MUR/LWAL/DNO
002800000000000240aa,MUR/LWAL/DNO
00280000000000010a13,MUR/LWAL/DNO
00280000000000010a34,MUR/LWAL/DNO
0028000000000000dd4e,MUR/LWAL/DNO
0028000000000000dd8a,MUR/LWAL/DNO
0028000000000000dd8e,CR/LFINF/DUC
0028000000000000ddb7,MUR/LWAL/DNO
"00280000000000015380",MUR/LWAL/DNO
0028000000000002ce7d,MUR/LWAL/DNO
0028000000000002ce96,MUR/LWAL/DNO
0028000000000002cebc,MUR/LWAL/DNO
0028000000000002ced4,MUR/LWAL/DNO
002800000000000153cb,MUR/LWAL/DNO
0028000000000002cef8,MUR/LWAL/DNO
0028000000000002cefd,MUR/LWAL/DNO
0028000000000001730f,MUR/LWAL/DNO
0028000000000002fbd0,MUR/LWAL/DNO
0028000000000002fbd4,CR/LFINF/DUC
"00280000000000017333",CR/LFINF/DNO
0028000000000002fbfa,CR/LFINF/DUC
0028000000000002fc26,MUR/LWAL/DNO
0028000000000002fc56,MUR/LWAL/DNO
0028000000000002fc6b,MUR/LWAL/DNO
0028000000000000aedc,MUR/LWAL/DNO
0028000000000000af52,MUR/LWAL/DNO
0028000000000000af67,MCF/LWAL/DNO
0028000000000000af70,CR/LFINF/DUC
0028000000000002032e,CR/LWAL/DUC
"00280000000000020341",MUR/LWAL/DNO
00280000000000006fca,MUR/LWAL/DNO
0028000000000002b289,MUR/LWAL/DNO
0028000000000000705a,MUR/LWAL/DNO
0028000000000002b2e2,MR/LWAL/DNO
"00280000000000007066",CR/LFINF/DNO
0028000000000000706b,MCF/LWAL/DUC
0028000000000002b312,CR/LFINF/DNO
0028000000000001e37a,MUR/LWAL/DNO
00280000000000039c41,MUR/LWAL/DNO
00280000000000039c55,CR/LFINF/DNO
00280000000000039c8d,MUR/LWAL/DNO
0028000000000002942f,CR/LFINF/DNO
002800000000000372b6,MUR/LWAL/DNO
0028000000000001c64a,MUR/LWAL/DNO
0028000000000001c65d,CR/LFINF/DNO
"002800000000000372d7",MUR/LWAL/DNO
"00280000000000001638",MUR/LWAL/DNO
002800000000000273bc,MUR/LWAL/DNO
"00280000000000001684",CR/LFINF/DNO
"00280000000000001691",CR/LFINF/DNO
002800000000000273ed,CR/LFINF/DNO
002800000000000016c1,MCF/LWAL/DUC
002800000000000016cc,MUR/LWAL/DNO
"00280000000000027423",MUR/LWAL/DNO
002800000000000016f6,CR/LFINF/DNO
0028000000000001a582,CR/LFINF/DNO
0028000000000001a58a,MUR/LWAL/DNO
"00280000000000034488",MUR/LWAL/DNO
002800000000000344a8,MUR/LWAL/DNO
002800000000000344b0,MUR/LWAL/DNO
002800000000000234c0,MUR/LWAL/DNO
0028000000000000f857,MUR/LWAL/DNO
0028000000000000f883,MUR/LWAL/DNO
0028000000000000f897,MUR/LWAL/DNO
"00280000000000023516",MUR/LWAL/DNO
0028000000000002354a,MUR/LWAL/DNO
002800000000000126ab,MUR/LWAL/DNO
"00280000000000025526",MUR/LWAL/DNO
002800000000000126dd,MUR/LWAL/DNO
"00280000000000012747",MR/LWAL/DNO
002800000000000186c7,CR/LFINF/DNO
002800000000000186db,CR/LFINF/DNO
0028000000000003181b,MUR/LWAL/DNO
"00280000000000018707",MUR/LWAL/DNO
"00280000000000031853",CR/LFINF/DNO
0028000000000000cb5d,CR/LFINF/DNO
0028000000000000cbb8,MUR/LWAL/DNO
0028000000000000cbda,MUR/LWAL/DNO
0028000000000000cbe4,CR/LFINF/DNO
0028000000000000cbeb,CR/LFINF/DNO
002800000000000216b9,MUR/LWAL/DNO
0028000000000002ea94,MUR/LWAL/DNO
00280000000000008fcd,MUR/LWAL/DNO
00280000000000008fe1,CR/LFINF/DNO
"00280000000000014733",MUR/LWAL/DNO
0028000000000000901c,MUR/LWAL/DNO
0028000000000000902e,MUR/LWAL/DNO
"00280000000000014763",MUR/LWAL/DNO
0028000000000001476c,MUR/LWAL/DNO
0028000000000000903b,MUR/LWAL/DNO
"00280000000000014780",MUR/LWAL/DNO
0028000000000001f8f9,MCF/LWAL/DUC
0028000000000000a175,MUR/LWAL/DNO
0028000000000001f955,CR/LFINF/DNO
0028000000000000a1ad,CR/LFINF/DUC
"00280000000000003378",CR/LFINF/DNO
0028000000000000337c,MUR/LWAL/DNO
"002800000000000288d3",CR/LFINF/DUC
002800000000000033df,CR/LFINF/DNO
00280000000000005faf,MUR/LWAL/DNO
0028000000000000601a,MUR/LWAL/DNO
"00280000000000006028",MUR/LWAL/DNO
0028000000000000602b,CR/LFINF/DNO
"00280000000000006059",CR/LFINF/DNO
0028000000000002a798,MUR/LWAL/DNO
00280000000000038c3a,MUR/LWAL/DNO
"0028000000000001d862",MUR/LWAL/DNO
00280000000000038c89,CR/LFINF/DUC
"0028000000000001d896",CR/LFINF/DNO
0028000000000001d8a2,CR/LFINF/DNO
00280000000000038cdd,MUR/LWAL/DNO
002800000000000005b5,MUR/LWAL/DNO
002800000000000005f9,MUR/LWAL/DNO
0028000000000000061f,MUR/LWAL/DNO
0028000000000000063e,MUR/LWAL/DNO
"00280000000000000660",CR/LWAL/DUC
"00280000000000000674",MUR/LWAL/DNO
00280000000000035feb,MUR/LWAL/DNO
0028000000000001b98d,CR/LDUAL/DUC
0028000000000001b98f,MUR/LWAL/DNO
"00280000000000036029",MUR/LWAL/DNO
0028000000000001b9d8,MUR/LWAL/DNO
0028000000000003604c,MUR/LWAL/DNO
"00280000000000036066",MUR/LWAL/DNO
"00280000000000036069",MUR/LWAL/DNO
"00280000000000036080",MUR/LWAL/DNO
"00280000000000036093",CR/LFINF/DNO
00280000000000017a66,MUR/LWAL/DNO
00280000000000017a73,MUR/LWAL/DNO
00280000000000017a88,CR/LFINF/DNO
"00280000000000030684",MUR/LWAL/DNO
"00280000000000030686",MUR/LWAL/DNO
"00280000000000030687",MUR/LWAL/DNO
"00280000000000030692",MUR/LWAL/DNO
0028000000000003069f,MUR/LWAL/DNO
002800000000000306ad,MUR/LWAL/DNO
002800000000000306af,MUR/LWAL/DNO
002800000000000306b6,MUR/LWAL/DNO
002800000000000332ab,MUR/LWAL/DNO
0028000000000001999e,MUR/LWAL/DNO
002800000000000332f5,MUR/LWAL/DNO
"00280000000000033302",MUR/LWAL/DNO
002800000000000199bb,CR/LFINF/DNO
002800000000000199bf,MUR/LWAL/DNO
002800000000000199c9,CR/LFINF/DNO
002800000000000199ce,MUR/LWAL/DNO
"00280000000000011502",MUR/LWAL/DNO
"00280000000000011511",MUR/LWAL/DNO
"00280000000000011582",MUR/LWAL/DNO
"00280000000000011586",MUR/LWAL/DNO
002800000000000115a3,MUR/LWAL/DNO
"0028000000000002d913",MUR/LWAL/DNO
"0028000000000002d928",MUR/LWAL/DNO
0028000000000002d99e,MUR/LWAL/DNO
00280000000000015b31,CR/LFINF/DNO
0028000000000000ea89,MUR/LWAL/DNO
0028000000000000ea96,MUR/LWAL/DNO
00280000000000022b9e,MR/LWAL/DNO
0028000000000000ead2,MR/LWAL/DNO
0028000000000000eadf,MUR/LWAL/DNO
00280000000000022be1,MCF/LWAL/DNO
00280000000000007bbc,MUR/LWAL/DNO
00280000000000007be9,MUR/LWAL/DNO
00280000000000007c6c,MUR/LWAL/DNO
0028000000000002bb24,MCF/LWAL/DNO
00280000000000007c83,CR/LFINF/DNO
00280000000000007c8a,MUR/LWAL/DNO
0028000000000003a8d0,MUR/LWAL/DNO
0028000000000003a909,CR/LFINF/DNO
00280000000000020b6d,MUR/LWAL/DNO
00280000000000020b8d,CR/LFINF/DNO
0028000000000000bbab,MUR/LWAL/DNO
0028000000000000bbde,MUR/LWAL/DNO
0028000000000001cc3c,MUR/LWAL/DNO
0028000000000001cc4e,CR/LFINF/DNO
0028000000000001cc53,MUR/LWAL/DNO
00280000000000037b3f,MUR/LWAL/DNO
00280000000000037b4f,MUR/LWAL/DNO
00280000000000037b69,MUR/LWAL/DNO
00280000000000037b88,CR/LFINF/DUC
00280000000000004efb,MUR/LWAL/DNO
00280000000000004f05,MUR/LWAL/DNO
00280000000000004f0a,MUR/LWAL/DNO
00280000000000004f11,MUR/LWAL/DNO
00280000000000004f87,MUR/LWAL/DNO
00280000000000029c34,MCF/LWAL/DNO
00280000000000029c48,MUR/LWAL/DNO
00280000000000029c61,CR/LFINF/DUC
00280000000000029c65,CR/LFINF/DNO
0028000000000001acf0,MUR/LWAL/DNO
"00280000000000034e83",MUR/LWAL/DNO
00280000000000034edc,MUR/LWAL/DNO
00280000000000034ee3,MUR/LWAL/DNO
00280000000000034eed,MCF/LWAL/DNO
0028000000000001ad93,MUR/LWAL/DNO
002800000000000133aa,MCF/LWAL/DNO
00280000000000025e0e,MUR/LWAL/DNO
002800000000000133fe,CR/LFINF/DUC
0028000000000001345d,MUR/LWAL/DNO
"00280000000000002245",MUR/LWAL/DNO
00280000000000027c30,CR/LFINF/DNO
00280000000000027c4c,CR/LFINF/DUC
0028000000000000226c,CR/LFINF/DNO
0028000000000000226d,MUR/LWAL/DNO
0028000000000000228e,MR/LWAL/DNO
"002800000000000321d8",MUR/LWAL/DNO
002800000000000321f2,MUR/LWAL/DNO
"00280000000000032211",MUR/LWAL/DNO
00280000000000018dd8,MUR/LWAL/DNO
"00280000000000032246",MUR/LWAL/DNO
"00280000000000032255",CR/LFINF/DNO
"00280000000000032259",MUR/LWAL/DNO
0028000000000003225e,MUR/LWAL/DNO
0028000000000003228c,MUR/LWAL/DNO
"00280000000000010524",MUR/LWAL/DNO
0028000000000001053d,MUR/LWAL/DNO
002800000000000105a9,CR/LFINF/DUC
002800000000000105aa,MUR/LWAL/DNO
00280000000000023dd0,CR/LFINF/DUC
00280000000000023dd2,MCF/LWAL/DNO
0028000000000002f690,MUR/LWAL/DNO
00280000000000016f7a,MUR/LWAL/DNO
0028000000000002f6d3,MUR/LWAL/DNO
0028000000000002f70c,MUR/LWAL/DNO
0028000000000002f712,MUR/LWAL/DNO
0028000000000002f71a,CR/LFINF/DNO
0028000000000000d7c9,MUR/LWAL/DNO
0028000000000000d7f3,MUR/LWAL/DNO
00280000000000021ec4,MUR/LWAL/DNO
00280000000000021ee6,MUR/LWAL/DNO
